client_id,client_name,investment_director,institution_type,city,state,country,region,assets,security
1549,O'Hara-Heathcote Retirement Fund,Lena Goodwin,Special Purpose Trust,Washington,District of Columbia,United States,United States,1289257,Standard
2172,Wisozk-Lakin Retirement Fund,Lena Goodwin,Special Purpose Trust,Detroit,Michigan,United States,United States,0,Standard
1943,Gulgowski-Kuvalis Retirement Fund,Lena Goodwin,Special Purpose Trust,Ann Arbor,Michigan,United States,United States,58240000,Medium
977,William Paterson College,Hope Walsh,College & University,Los Angeles,California,United States,United States,2643192,Standard
2465,Ortiz Group Retirement Fund,Lena Goodwin,Union,Washington,District of Columbia,United States,United States,3224000,Standard
2617,Andersonville Guild Inc,Colleen Hayes,Foundation,New York,New York,United States,United States,208000,High
590,William Woods University,Hope Walsh,College & University,Chapel Hill,North Carolina,United States,United States,6596300,Standard
2036,Wilmington College,Hope Walsh,College & University,Greensboro,North Carolina,United States,United States,310598,Standard
1260,"Zieme, O'Reilly and Gerlach",Toby Maxwell,Family,San Francisco,California,United States,United States,530971,High
538,Wuckert-Breitenberg Retirement Fund,Erik Alvarez,Religious Institution,New York,New York,United States,United States,111672,Standard
1076,Cobre Valley Regional Medical Center,Cory Little,Hospital,New York,New York,United States,United States,105097,Standard
1929,Andes Society for History & Culture Endowment Fund Tr Natl Bank Delawa,Belinda Cobb,Foundation,Hutchinson,Kansas,United States,United States,58405,Standard
542,D'Amore Group Retirement Fund,Erik Alvarez,Member Organization,Washington,District of Columbia,United States,United States,112278,Standard
394,Andhra Pradesh Technology Leadership Council,Belinda Cobb,Foundation,Far Hills,New Jersey,United States,United States,313736,Standard
1041,Andover Business Center Association Inc,Belinda Cobb,Foundation,White Plains,New York,United States,United States,188347,Standard
1030,Borer-Rohan Retirement Fund,Frank Garner,Corporation,Hartford,Connecticut,United States,United States,14040000,Medium
1674,Wittenberg University,Alexander Simmons,College & University,Milano,,Italy,Europe ex UK,382907,High
1270,Wofford College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,18720,Standard
1737,Wunsch Inc Retirement Fund,Steven Huang,Government,Wanchai,,Hong Kong,China,3120000,Standard
2723,Mt. Graham Regional Medical Center,Cory Little,Hospital,Shaker Heights,Ohio,United States,United States,1560000000,Standard
1386,Woodbury University,Hope Walsh,College & University,Fayetteville,Arkansas,United States,United States,2304841,Standard
2372,Youngstown State University,Hope Walsh,College & University,Cincinatti,Ohio,United States,United States,832000,Standard
1710,Mississippi College,Hope Walsh,College & University,Moscow,Idaho,United States,United States,299718,Standard
1460,University of Ilinois at Urbana-Champaign,Hope Walsh,College & University,Urbana,Illinois,United States,United States,1850441,Standard
2564,Louisiana College,Hope Walsh,College & University,Lafayette,Louisiana,United States,United States,168840,Standard
582,Louisiana Tech University,Hope Walsh,College & University,Louisville,Kentucky,United States,United States,615982,Standard
2345,Ohio Wesleyan University,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,1040000,Medium
2595,Oregon Institute of Technology,Hope Walsh,College & University,Coral Gables,Florida,United States,United States,818085,Standard
580,Pennsylvania State System of Higher Education,Hope Walsh,College & University,Minneapolis,Minnesota,United States,United States,1456000,Standard
1689,Philadelphia College of Textiles and Science,Hope Walsh,College & University,Norman,Oklahoma,United States,United States,1255762,Standard
1903,Portland State University,Hope Walsh,College & University,Eugene,Oregon,United States,United States,782080,Standard
1492,San Jose State University,Hope Walsh,College & University,Kingston,Rhode Island,United States,United States,152610,Standard
620,Angelo State University,Hope Walsh,College & University,Los Angeles,California,United States,United States,5753998,Standard
2304,Arkansas Tech University,Hope Walsh,College & University,Stockton,California,United States,United States,464016,Standard
1052,Austin College,Greg Evans,College & University,Toronto,Ontario,Canada,Canada,4056000,Standard
491,University of Wisconsin-River Falls,Hope Walsh,College & University,Madison,Wisconsin,United States,United States,1464196,Standard
1293,University of Washington,Hope Walsh,College & University,Washington,District of Columbia,United States,United States,853081,Standard
73,"Braun, Parisian and Keebler Retirement Fund",Erik Alvarez,Religious Institution,Los Gatos,California,United States,United States,22524,Standard
2295,Smitham-Morar Retirement Fund,Diane McGuire,Government,Salt Lake City,Utah,United States,United States,218791,Standard
2203,University of Texas at Arlington,Hope Walsh,College & University,Austin,Texas,United States,United States,0,Standard
1311,Parker Indian Health Center,Cory Little,Hospital,Madera,California,United States,United States,860499,Standard
888,"Stark, Hyatt and Wunsch",Toby Maxwell,Family,Lincoln,Massachusetts,United States,United States,115374,High
640,"University of Tennessee, Knoxville",Hope Walsh,College & University,Nashville,Tennessee,United States,United States,5918089,Standard
650,State University of New York at Stony Brook,Hope Walsh,College & University,Poughkeepsie,New York,United States,United States,794784,Standard
2074,"Mohr, Nikolaus and Luettgen",Darryl Mitchell,Family,Monte Carlo,,Monaco,Europe ex UK,0,High
629,Vermont Technical College,Hope Walsh,College & University,Burlington,Vermont,United States,United States,560871,Standard
374,University of Pennsylvania,Hope Walsh,College & University,Villanova,Pennsylvania,United States,United States,115223,Standard
2380,Voss Foundation,Rufus Bailey,Foundation,Soborg,,Denmark,Europe ex UK,89048,Standard
1047,"Marquardt, Runolfsson and Swift",Darryl Mitchell,Family,Hamilton,,Bermuda,Europe ex UK,884000,High
1477,Aneta Business Center,Belinda Cobb,Foundation,Scottsdale,Arizona,United States,United States,578821,Standard
2054,Daniel Group Retirement Fund,Diane McGuire,Government,Richmond,Virginia,United States,United States,55432000,High
1093,Virginia Intermont College,Hope Walsh,College & University,Blacksburg,Virginia,United States,United States,1139840,Standard
630,Virginia State University,Hope Walsh,College & University,Charlottesville,Virginia,United States,United States,7829432,Standard
2252,Wilkinson-Hauck,Toby Maxwell,Family,Edwards,Colorado,United States,United States,35930,High
2450,"Steuber, O'Hara and Gorczany",Toby Maxwell,Family,Philiadelphia,Pennsylvania,United States,United States,46385,High
622,Anewamerica Community Corporation,Belinda Cobb,Foundation,Battle Creek,Michigan,United States,United States,3548678,Standard
2285,Angel Care Foundation Inc,Colleen Hayes,Foundation,Los Angeles,California,United States,United States,1352000,High
1977,Larson-Farrell,Lisa Carlson,Family,,,Singapore,Other Asia Pacific,104000,High
2400,Heaney-Considine,Lisa Carlson,Family,Auckland,,New Zealand,Australia-NZ,208000,High
2311,Carter Group,Lisa Carlson,Family,Ras Al Khaimah,,United Arab Emirates,Middle East & Africa,0,High
435,Angel Center,Belinda Cobb,Foundation,New York,New York,United States,United States,1632618,Standard
1603,"Rogahn, Windler and Greenfelder",Darryl Mitchell,Family,Hamilton,,Bermuda,United Kingdom,91890,High
1909,Angel De La Comunidad Foundation Inc,Colleen Hayes,Foundation,Bentonville,Arkansas,United States,United States,2328609,Medium
2352,University of Kansas,Hope Walsh,College & University,Topeka,Kansas,United States,United States,176622,Standard
673,Agnes Scott College,Hope Walsh,College & University,Washington,Pennsylvania,United States,United States,130066,Standard
671,Alderson-Broaddus College,Hope Walsh,College & University,Lexington,Virginia,United States,United States,709048,Standard
1433,University of Maryland at Baltimore,Hope Walsh,College & University,Chestertown,Maryland,United States,United States,242211,Standard
2416,"Gislason, Hettinger and Moore Retirement Fund",Diane McGuire,Government,Olympia,Washington,United States,United States,0,Standard
426,Wickenburg Community Hospital,Cory Little,Hospital,Fremont,California,United States,United States,133027,Standard
670,University of Missouri-Kansas City,Hope Walsh,College & University,St. Louis,Missouri,United States,United States,8796639,Standard
638,Alverno College,Hope Walsh,College & University,Seattle,Washington,United States,United States,3591564,Standard
1637,Andrews University,Hope Walsh,College & University,Sewickley,Pennsylvania,United States,United States,97202,Standard
1010,Angel Fire Area Economic Development Group,Belinda Cobb,Foundation,Oakland,California,United States,United States,477388,Standard
1974,Antioch College,Hope Walsh,College & University,Glen Cove,New York,United States,United States,65417,Standard
1682,"Lemke, Thiel and Runolfsdottir Retirement Fund",Kenneth Boone,Independent School,Claremont,California,United States,United States,32061,Standard
672,Angel Fire Chamber of Commerce,Belinda Cobb,Foundation,Los Angeles,California,United States,United States,831061,Standard
2379,Angel Flight East,Belinda Cobb,Foundation,Evansville,Indiana,United States,United States,104000,Standard
669,Angel House Ministries Incorporated,Belinda Cobb,Foundation,Houston,Texas,United States,United States,703545,Standard
674,The Water Trust,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,25251304,High
680,Aurora University,Hope Walsh,College & University,Wellesley,Massachusetts,United States,United States,2178026,Standard
1257,Conn-Nitzsche,Lisa Carlson,Family,,,Hong Kong,China,99782,High
690,Angel Resourse Institute,Belinda Cobb,Foundation,New York,New York,United States,United States,189132,Standard
700,Benedictine College,Hope Walsh,College & University,Middletown,Connecticut,United States,United States,1109318,Standard
702,Bowie State University,Hope Walsh,College & University,Springfield,Massachusetts,United States,United States,67805,Standard
1044,"Schuster, Runolfsdottir and Deckow Retirement Fund",Kenneth Boone,Independent School,Hudson,Ohio,United States,United States,112222,Standard
2620,Maggio-Hoeger Retirement Fund,Estelle Rowe,Corporation,St. Peter Port,,Guernsey,United Kingdom,15600,Medium
2275,Block Inc Retirement Fund,Estelle Rowe,Corporation,St. Peter Port,,Guernsey,United Kingdom,2600,Medium
2258,"Upton, Kuhic and Padberg",Darryl Mitchell,Family,Verbier,,Switzerland,Europe ex UK,52000,High
1364,Angelina Chamber of Commerce Foundation,Belinda Cobb,Foundation,Boston,Massachusetts,United States,United States,268790,Standard
2141,Angell Neighborhood Association,Rufus Bailey,Foundation,Buckinghamshire,,United Kingdom,United Kingdom,2080000,High
1697,"Bailey, Quigley and Treutel",Darryl Mitchell,Family,Sutherland,,United Kingdom,United Kingdom,0,High
1932,O.A.S.I.S. Hospital,Cory Little,Hospital,Wheeling,West Virginia,United States,United States,61868,Standard
1984,Boston College,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,62374,Standard
1277,"Corwin, Funk and Treutel Retirement Fund",Lena Goodwin,Special Purpose Trust,Bedfordshire,,United Kingdom,United Kingdom,64289,Medium
986,National Air and Space Museum,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,61392,Standard
1418,Armstrong Group,Toby Maxwell,Family,Atherton,California,United States,United States,37337,High
709,MoMA,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,120971,Standard
2584,Cameron University,Hope Walsh,College & University,Wichita,Kansas,United States,United States,215280,Standard
1163,"Muller, Roberts and O'Keefe",Darryl Mitchell,Family,St Helier,,Jersey,United Kingdom,34055,High
1779,New York Theatre Workshop,Herman Vega,Cultural & Environmental,Bronx,New York,United States,United States,176651,Standard
244,Chesapeake College,Hope Walsh,College & University,Williamsburg,Virginia,United States,United States,723603,Standard
718,Angels On Earth Ministries Inc,Belinda Cobb,Foundation,Menlo Park,California,United States,United States,9675120,Standard
2031,Angels Rainbow Bridges Inc,Belinda Cobb,Foundation,Troy,Michigan,United States,United States,551076,Standard
786,"McKenzie, Kuvalis and Quigley",Toby Maxwell,Family,Flint Hill,Virginia,United States,United States,9693,High
720,Colby College,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,3091990,Medium
982,Wisozk-Ernser,Toby Maxwell,Family,Houston,Texas,United States,United States,63432,High
721,Nicolas and Sons Retirement Fund,Kenneth Boone,Independent School,Wilmington,Delaware,United States,United States,20497,Standard
724,"Ruecker, Smitham and Dickens Retirement Fund",Erik Alvarez,Religious Institution,Wilmington,Delaware,United States,United States,100115,Standard
1215,"Wolf, Wilkinson and Hyatt Retirement Fund",Lena Goodwin,Special Purpose Trust,Leicestershire,,United Kingdom,United Kingdom,112028,Medium
2105,DePauw University,Alexander Simmons,College & University,Hampshire,,United Kingdom,United Kingdom,145600,Standard
1987,"Lind, Abernathy and Bernier",Toby Maxwell,Family,Houston,Texas,United States,United States,29147,High
2180,Bruen-Ratke,Darryl Mitchell,Family,Majuro,,Marshall Islands,Europe ex UK,54019,High
1102,Angels Walk L A,Belinda Cobb,Foundation,White Plains,New York,United States,United States,79948,Standard
921,"Hessel, Feil and Glover Retirement Fund",Kenneth Boone,Independent School,Boston,Massachusetts,United States,United States,75681,Standard
731,Delware Museum,Herman Vega,Cultural & Environmental,Winterthur,Delaware,United States,United States,384118,Standard
728,Angels With Blue Jeans,Belinda Cobb,Foundation,Little Rock,Arkansas,United States,United States,127702,Standard
2287,Angier Chamber of Commerce Inc,Belinda Cobb,Foundation,Little Rock,Arkansas,United States,United States,144560,Standard
411,Banner Gateway Medical Center,Cory Little,Hospital,Mineola,New York,United States,United States,660801,Standard
2642,Sauer-Davis,Toby Maxwell,Family,Washington,District of Columbia,United States,United States,1040000,High
100,Theater for the New City,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,150576,Standard
1765,Anglican Communion Institute Inc,Belinda Cobb,Foundation,New York,New York,United States,United States,172491,Standard
1746,Animal Sterilization and Rabies Assistance League Inc,Belinda Cobb,Foundation,Baton Rouge,Louisiana,United States,United States,238810,Standard
531,Ledner Group Retirement Fund,Kenneth Boone,Independent School,Woodberry Fores,Virginia,United States,United States,159223,Standard
811,"Veum, Ruecker and Hirthe",Toby Maxwell,Family,San Francisco,California,United States,United States,35199,High
715,Runolfsson-Zemlak,Toby Maxwell,Family,Chicago,Illinois,United States,United States,112287,High
729,"Crist, Kreiger and Mueller Retirement Fund",Erik Alvarez,Member Organization,Woods Hole,Massachusetts,United States,United States,48056716,Standard
1958,The Town Hall,Herman Vega,Cultural & Environmental,Woods Hole,Massachusetts,United States,United States,194148,Standard
2041,Anioma Association USA Middle Tennessee,Belinda Cobb,Foundation,Erwinna,Pennsylvania,United States,United States,69226,Standard
2271,Hammes Group,Toby Maxwell,Family,Los Angeles,California,United States,United States,287482,High
627,McNeese State University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,18720,Standard
1160,Sierra Club,Herman Vega,Cultural & Environmental,00148 Rome,,Italy,Europe ex UK,624000,Medium
1199,"Ortiz, Langworth and Mraz Retirement Fund",Erik Alvarez,Member Organization,Washington,District of Columbia,United States,United States,262007,Standard
2088,"Cassin, Herman and Towne Retirement Fund",Lena Goodwin,Special Purpose Trust,Washington,District of Columbia,United States,United States,2985279,Standard
2043,"Schaefer, Koelpin and Hegmann",Lisa Carlson,Family,Tianjin,,China,China,716231,High
2494,Oberbrunner Inc,Lisa Carlson,Family,Shanghai,,China,China,716231,High
2649,Emard and Sons,Lisa Carlson,Family,Foster City,California,United States,China,716231,High
1531,"Eichmann, Grady and Jenkins Retirement Fund",Kenneth Boone,Independent School,Westwood,Massachusetts,United States,United States,71753,Standard
2009,Halvorson LLC Retirement Fund,Erik Alvarez,Religious Institution,Baltimore,Maryland,United States,United States,92548,Standard
2406,"Jacobs, O'Hara and Kerluke Retirement Fund",Frank Garner,Corporation,Norwalk,Connecticut,United States,United States,0,Standard
730,Connecticut College,Hope Walsh,College & University,New Haven,Connecticut,United States,United States,24856000,Standard
1147,"Mountain Vista Medical Center, Lp",Cory Little,Hospital,New Haven,Connecticut,United States,United States,945256,Standard
1881,Ann Arbor Rotary Foundation,Belinda Cobb,Foundation,Dedham,Massachusetts,United States,United States,66482,Standard
1154,Ann Arbor Spark,Belinda Cobb,Foundation,Dedham,Massachusetts,United States,United States,418340,Standard
1673,"Schowalter, Lakin and Cummings",Darryl Mitchell,Family,Dorset,,United Kingdom,United Kingdom,31200,High
733,City University of New York,Hope Walsh,College & University,New York,New York,United States,United States,738451,Standard
384,Gerlach-Labadie Retirement Fund,Frank Garner,Corporation,New York,New York,United States,United States,7431715,Standard
1423,East Stroudsburg State University of Pennsylvania,Hope Walsh,College & University,York,Pennsylvania,United States,United States,220344,Standard
1098,"DuBuque, Feest and Schuster",Darryl Mitchell,Family,Key Largo,Florida,United States,Europe ex UK,1694220,High
1536,Arab National Bank,Elaine McKinney,Foundation,Abu Dhabi,,United Arab Emirates,Middle East & Africa,615246,Medium
2336,Schmeler-Hilll,Toby Maxwell,Family,Scottsdale,Arizona,United States,United States,93600,High
2337,Anna Civic Association Inc,Colleen Hayes,Foundation,Scottsdale,Arizona,United States,United States,0,High
734,Anna Community Development Corporation,Belinda Cobb,Foundation,San Francisco,California,United States,United States,143616,Standard
894,Mosciski-Mohr,Toby Maxwell,Family,New York,New York,United States,United States,5200000,High
2528,"Jumper Capital, LLC",Toby Maxwell,Family,Bentonville,Arkansas,United States,United States,128763,High
2331,Torro,Toby Maxwell,Family,New York,New York,United States,United States,218400,High
2332,Anna Exhibitors Group Inc,Colleen Hayes,Foundation,New York,New York,United States,United States,41600,High
2155,Bednar LLC Retirement Fund,Kenneth Boone,Insurance Company,New York,New York,United States,United States,0,Standard
