user_id,website,answers,insights,market,obm,opd,ors_private,ors_public,PIOS,MMOS
3967,,yes,yes,yes,,,,,,
3968,yes,,yes,,yes,,yes,,yes,yes
3969,,yes,yes,yes,,,,,,
3971,yes,,,yes,,,,,yes,yes
3974,yes,yes,yes,yes,yes,yes,,,yes,yes
3975,yes,yes,yes,yes,,,,yes,yes,yes
3976,yes,yes,yes,yes,,,,,yes,yes
3977,,yes,yes,yes,,,,,,
3979,yes,yes,,yes,,,,,,
3982,,yes,yes,yes,,,,,,
3983,,yes,yes,yes,,,,,,
3985,yes,yes,yes,yes,,,yes,yes,yes,yes
3986,yes,yes,yes,yes,yes,yes,,,yes,yes
3991,yes,,,,yes,,,,,
3992,yes,yes,,yes,,,,,yes,yes
3996,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
3997,,yes,yes,yes,,,,,,
3999,yes,yes,yes,yes,,,,,yes,yes
4001,,yes,yes,yes,,,,,,
4002,yes,yes,yes,yes,yes,yes,,,yes,yes
4004,yes,yes,yes,yes,yes,,,,yes,yes
4007,yes,yes,yes,yes,,,,,yes,yes
4013,,yes,,yes,,,,,,
4014,yes,yes,yes,yes,yes,,,,,
4015,,yes,yes,yes,,,,,,
4016,yes,,,,,,,,yes,yes
4017,yes,yes,yes,yes,,yes,,,yes,yes
4018,yes,yes,yes,yes,,,,,,
4019,,yes,yes,yes,,,,,,
4021,yes,yes,yes,yes,,,,,,
4022,,yes,yes,yes,,,,,,
4023,yes,yes,yes,yes,,,,,yes,yes
4025,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4026,yes,,,,,,,,yes,yes
4028,yes,,,,yes,,,,,
4029,yes,,,,,,,,,
4030,yes,,,,,,,,yes,yes
4032,,yes,yes,yes,,,,,,
4035,,yes,yes,yes,,,,,,
4036,,yes,yes,yes,,,,,,
4037,,yes,yes,yes,,,,,,
4040,yes,yes,yes,yes,,,,,yes,yes
4041,yes,yes,yes,yes,yes,,yes,yes,,yes
4042,yes,,,,,,,,,
4045,yes,yes,yes,yes,,,,,,
4046,yes,yes,yes,yes,yes,,,,yes,yes
4047,yes,yes,,yes,,,,,yes,yes
4048,yes,yes,yes,yes,,,,,,
4052,,yes,yes,yes,,,,,,
4057,yes,,,,yes,,,,,
4060,yes,,,,yes,,,,,
4064,yes,,,,yes,,,,,
4070,,yes,yes,yes,,,,,,
4071,yes,yes,yes,yes,,,yes,yes,,
4075,yes,yes,yes,,,,,,yes,yes
4079,yes,yes,yes,yes,,,,,yes,yes
4080,yes,yes,yes,yes,yes,,yes,,yes,yes
4081,yes,yes,yes,yes,,,yes,yes,yes,yes
4082,,yes,yes,yes,,,,,,
4086,,yes,yes,yes,,,,,,
4089,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4093,yes,,,,,,,,yes,yes
4094,,yes,yes,yes,,,,,,
4095,yes,yes,yes,yes,,,,,,
4098,,yes,yes,yes,,,,,,
4100,,yes,yes,yes,,,,,,
4101,yes,,,,,,,,,
4102,yes,yes,yes,yes,,,,,yes,yes
4105,yes,,,,yes,,,,yes,yes
4109,yes,yes,yes,yes,yes,yes,,,yes,yes
4113,yes,,,yes,,,,,yes,yes
4115,,yes,yes,yes,,,,,,
4119,yes,yes,yes,yes,,,,,,
4125,,yes,yes,yes,,,,,,
4126,,yes,yes,yes,,,,,,
4130,yes,yes,yes,yes,,,,,yes,yes
4131,yes,,,,,,,,,
4134,yes,,,yes,yes,,yes,,yes,yes
4135,yes,,,,yes,,,,,
4137,yes,yes,yes,yes,,,,,,
4138,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4139,,yes,yes,yes,,,,,,
4142,,yes,yes,yes,,,,,,
4143,yes,yes,yes,yes,,,,,yes,yes
4145,yes,yes,yes,yes,,,,,,
4147,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4149,yes,yes,yes,yes,,,,,,
4157,,yes,yes,yes,,,,,,
4158,yes,yes,yes,yes,,,,,yes,yes
4164,yes,yes,yes,yes,yes,,,,,
4167,yes,yes,yes,yes,,,,,yes,yes
4168,yes,yes,yes,,yes,,yes,,yes,yes
4169,yes,,,,yes,,,,,
4171,yes,yes,yes,yes,,,,,yes,yes
4172,yes,yes,yes,yes,,,,,yes,yes
4173,yes,,,,,,,,,
4175,yes,yes,yes,yes,,,,,,
4179,yes,yes,yes,yes,,,,,,
4182,yes,yes,yes,yes,,,,,,
4184,yes,yes,yes,yes,,,,,,
4187,,yes,yes,yes,,,,,,
4188,yes,yes,yes,yes,,,,,yes,yes
4190,yes,yes,yes,yes,,,,,yes,yes
4192,,yes,yes,yes,,,,,,
4193,yes,yes,yes,yes,,,,,yes,yes
4195,,yes,yes,yes,,,,,,
4196,,yes,yes,yes,,,,,,
4197,yes,,,,,,,,yes,yes
4200,,yes,yes,yes,,,,,,
4201,,yes,yes,yes,,,,,,
4202,,yes,yes,yes,,,,,,
4203,,yes,yes,yes,,,,,,
4205,,yes,yes,yes,,,,,,
4206,yes,yes,yes,yes,,,,,,
4208,,yes,yes,yes,,,,,,
4209,yes,yes,yes,yes,,,,,yes,yes
4213,yes,,,,,yes,,,yes,yes
4215,yes,,yes,,,,,,yes,yes
4217,,yes,yes,yes,,,,,,
4220,,yes,yes,yes,,,,,,
4221,,yes,yes,yes,,,,,,
4222,,yes,yes,yes,,,,,,
4224,,yes,yes,yes,,,,,,
4226,yes,yes,yes,yes,,,,,,
4228,yes,yes,yes,yes,,,,,yes,yes
4230,,yes,yes,yes,,,,,,
4233,yes,,,,,,,,,
4235,yes,yes,,yes,yes,,yes,yes,yes,yes
4237,yes,yes,yes,yes,,,,,yes,yes
4238,,yes,yes,yes,,,,,,
4240,yes,yes,yes,yes,,,,,,
4242,yes,yes,yes,yes,,,,,,
4243,,yes,yes,yes,,,,,,
4245,yes,,,,,,,,yes,yes
4246,yes,yes,yes,yes,,,,,yes,yes
4247,,yes,,yes,,,,,,
4249,,yes,yes,yes,,,,,,
4250,yes,yes,yes,yes,,,,,yes,yes
4252,,yes,,yes,,,,,,
4253,yes,yes,yes,yes,,,,,yes,yes
4254,yes,yes,yes,yes,,,,,yes,yes
4255,yes,,yes,yes,,yes,,,yes,yes
4256,yes,,,,yes,,yes,yes,yes,yes
4257,yes,yes,yes,yes,,,,,yes,yes
4262,yes,yes,yes,yes,,,,,yes,yes
4266,,yes,yes,yes,,,,,,
4267,,yes,yes,yes,,,,,,
4268,,yes,yes,yes,,,,,,
4269,,yes,yes,yes,,,,,,
4270,yes,,,,,,,,yes,yes
4271,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4272,,yes,yes,yes,,,,,,
4273,yes,yes,yes,yes,,yes,,,yes,yes
4274,yes,yes,yes,yes,,,,,,
4275,,yes,yes,yes,,,,,,
4276,yes,,,,yes,,,,,
4278,,yes,,yes,,,,,,
4279,yes,yes,yes,yes,yes,,,,yes,yes
4280,yes,yes,yes,yes,,,,,yes,yes
4281,,yes,yes,yes,,,,,,
4283,,yes,,yes,,,,,,
4284,yes,yes,,yes,,,,,yes,yes
4292,yes,yes,yes,yes,,,,,,
4296,yes,yes,yes,yes,,,yes,,yes,yes
4298,yes,,,,yes,,,,,
4301,yes,yes,yes,yes,,,,,,
4303,yes,yes,yes,yes,,,,,,
4304,yes,yes,yes,yes,,,,,,
4306,yes,yes,yes,yes,,,,,,
4308,yes,yes,,,,,,,yes,yes
4312,,yes,yes,yes,,,,,,
4313,,yes,yes,yes,,,,,,
4314,yes,,,yes,,,,,yes,yes
4315,yes,,,,,,,,yes,yes
4316,yes,,,,,,,,yes,yes
4319,yes,,yes,yes,,,,,,
4323,yes,yes,yes,yes,yes,yes,,yes,yes,yes
4326,yes,yes,yes,yes,,,,,,
4328,yes,,,,,,,,yes,yes
4330,yes,yes,yes,yes,,,,,yes,yes
4332,,yes,yes,yes,,,,,,
4333,,yes,yes,yes,,,,,,
4334,yes,yes,yes,yes,,yes,,,yes,yes
4335,,yes,yes,yes,,,,,,
4337,yes,,,,yes,,,,,
4338,,yes,yes,yes,,,,,,
4340,yes,yes,yes,yes,,,,,yes,yes
4342,yes,,,yes,,yes,,,yes,yes
4344,yes,yes,yes,yes,,,,,yes,yes
4346,yes,yes,yes,yes,,,,,,
4347,yes,yes,yes,yes,,,,,yes,yes
4349,,yes,yes,yes,,,,,,
4350,yes,,,,yes,,yes,yes,yes,yes
4352,yes,yes,yes,yes,yes,,,,yes,yes
4353,,yes,yes,yes,,,,,,
4354,yes,yes,yes,yes,,,,,yes,yes
4356,yes,yes,yes,,,,,,yes,yes
4358,yes,,,,yes,,,,,
4359,,yes,yes,yes,,,,,,
4360,yes,yes,yes,yes,yes,,,,yes,yes
4362,yes,yes,yes,yes,,,,,yes,yes
4370,yes,yes,yes,yes,,,,,,
4372,yes,yes,yes,yes,,,,,,
4374,yes,yes,yes,yes,yes,,,,,
4375,yes,yes,yes,yes,yes,yes,,,yes,yes
4376,yes,yes,yes,yes,yes,,,,yes,yes
4377,,yes,yes,yes,,,,,,
4381,yes,yes,yes,yes,yes,,,,,
4383,yes,,yes,,yes,yes,,,yes,yes
4384,yes,yes,yes,yes,,,,,yes,yes
4389,,yes,yes,yes,,,,,,
4391,yes,,,,,,,,yes,yes
4392,yes,yes,yes,yes,,,,,,
4393,yes,,,,,,,,yes,yes
4395,yes,yes,yes,yes,,yes,,,yes,yes
4396,yes,,yes,yes,,,,,yes,yes
4398,,yes,yes,yes,,,,,,
4400,yes,yes,yes,yes,,,,,yes,yes
4401,,yes,yes,yes,,,,,,
4402,yes,yes,yes,yes,,,,,,
4403,yes,yes,yes,yes,,,,,yes,yes
4404,,yes,yes,yes,,,,,,
4407,yes,yes,yes,yes,,,,,,
4409,yes,yes,yes,yes,,,,,yes,yes
4410,,yes,yes,yes,,,,,,
4419,yes,yes,yes,yes,,,,,,
4420,yes,yes,yes,,,,,,yes,yes
4421,,yes,yes,yes,,,,,,
4423,yes,,,,,,,,yes,yes
4426,yes,yes,yes,yes,,,,,,
4429,yes,,,,yes,,,,,
4430,yes,yes,yes,yes,,,,,yes,yes
4431,,yes,yes,yes,,,,,,
4432,yes,yes,yes,yes,,yes,,,yes,yes
4433,,yes,yes,yes,,,,,,
4435,,yes,yes,yes,,,,,,
4437,,yes,yes,yes,,,,,,
4438,yes,,,,yes,,,,,
4439,yes,yes,yes,yes,,,,,yes,yes
4440,yes,yes,yes,yes,,,,,,
4444,yes,yes,yes,yes,,,,,yes,yes
4445,yes,yes,yes,yes,,,,,,
4446,yes,yes,yes,yes,,,,,yes,yes
4451,yes,yes,yes,yes,,,,,yes,yes
4453,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4454,yes,,,,yes,,,,yes,yes
4456,yes,yes,yes,yes,,,,,yes,yes
4457,yes,yes,yes,yes,yes,,yes,yes,,
4459,,yes,yes,yes,,,,,,
4462,,yes,yes,yes,,,,,,
4463,yes,yes,,yes,,,,,yes,yes
4465,yes,,,,,,,,yes,yes
4466,yes,,,,yes,,,,,
4467,yes,,,,,,,,yes,yes
4468,yes,,,,yes,,,,,
4469,,yes,yes,yes,,,,,,
4470,yes,yes,yes,yes,,yes,,,yes,yes
4472,,yes,yes,yes,,,,,,
4474,,yes,,yes,,,,,,
4477,yes,yes,yes,yes,yes,,yes,,yes,yes
4478,yes,,,,,,,,yes,yes
4483,,yes,yes,yes,,,,,,
4485,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4486,,yes,yes,yes,,,,,,
4487,yes,yes,yes,yes,,,,,yes,yes
4490,yes,yes,yes,yes,,,,,,
4493,yes,yes,yes,yes,,,,,yes,yes
4495,yes,yes,yes,yes,,,,,yes,yes
4496,yes,yes,yes,yes,,,,,yes,yes
4497,,yes,yes,yes,,,,,,
4498,,yes,yes,yes,,,,,,
4502,,yes,yes,yes,,,,,,
4505,yes,yes,yes,yes,yes,yes,yes,,yes,yes
4506,,yes,yes,yes,,,,,,
4507,yes,yes,yes,yes,,,,,yes,yes
4508,yes,yes,yes,yes,,,,,yes,yes
4509,,yes,yes,yes,,,,,,
4513,yes,yes,yes,yes,,,,,yes,yes
4515,yes,yes,yes,yes,,,,,yes,yes
4517,yes,yes,yes,yes,yes,,yes,yes,,
4518,yes,yes,yes,yes,,,,,yes,yes
4521,yes,yes,yes,yes,,,,,yes,yes
4522,,yes,yes,yes,,,,,,
4528,,yes,yes,yes,,,,,,
4529,yes,yes,yes,yes,yes,,yes,yes,,
4533,,yes,,yes,,,,,,
4536,,yes,yes,yes,,,,,,
4539,yes,yes,yes,yes,,,,,,
4542,yes,yes,yes,yes,yes,yes,,,yes,yes
4544,,yes,yes,yes,,,,,,
4546,,yes,yes,yes,,,,,,
4550,yes,yes,yes,yes,,yes,,,yes,
4554,yes,,yes,yes,,,,,yes,yes
4556,,yes,yes,yes,,,,,,
4557,,yes,,yes,,,,,,
4558,yes,yes,yes,yes,,,,,yes,yes
4559,,yes,yes,yes,,,,,,
4561,yes,yes,yes,yes,,,,,yes,yes
4562,yes,,,,,,,,,
4563,,yes,yes,yes,,,,,,
4565,yes,yes,yes,yes,yes,,,,yes,yes
4566,yes,yes,yes,yes,,,,,yes,yes
4569,,yes,yes,yes,,,,,,
4578,,yes,yes,yes,,,,,,
4582,yes,yes,yes,yes,,,,,yes,yes
4583,yes,yes,yes,yes,yes,,yes,yes,,
4589,yes,yes,yes,yes,yes,,,,,
4590,,yes,yes,yes,,,,,,
4593,yes,yes,yes,yes,,,,,yes,yes
4598,yes,yes,yes,yes,yes,,,,yes,yes
4599,yes,yes,yes,yes,yes,yes,,,,yes
4604,yes,,,,yes,,,,yes,yes
4605,,yes,yes,yes,,,,,,
4606,,yes,yes,yes,,,,,,
4607,yes,yes,yes,yes,yes,yes,yes,,yes,yes
4608,yes,yes,yes,yes,,,,yes,yes,yes
4611,yes,yes,yes,yes,yes,yes,,,yes,yes
4612,,yes,yes,yes,,,,,,
4615,yes,yes,yes,yes,,,,,yes,yes
4617,yes,yes,yes,yes,,,,,,
4619,yes,yes,yes,yes,yes,yes,,,yes,yes
4620,,yes,yes,yes,,,,,,
4621,yes,yes,yes,yes,,,,,yes,yes
4624,yes,yes,yes,yes,,,,,yes,yes
4627,yes,yes,yes,yes,,yes,,,yes,yes
4628,,yes,yes,yes,,,,,,
4629,yes,yes,,,,,,,yes,yes
4630,yes,,,yes,,,,,yes,yes
4634,,yes,yes,yes,,,,,,
4635,,yes,yes,yes,,,,,,
4636,yes,,,,,,,,yes,yes
4637,,yes,yes,yes,,,,,,
4639,yes,yes,yes,yes,,,,,,
4641,yes,yes,yes,yes,,,,,,
4642,yes,yes,yes,yes,,,,,,
4643,,yes,yes,yes,,,,,,
4644,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4645,yes,yes,,yes,yes,yes,yes,yes,,
4650,yes,yes,yes,yes,yes,,yes,,,
4651,yes,yes,yes,yes,,yes,,,yes,yes
4652,yes,,,,,,,,yes,yes
4655,yes,yes,yes,yes,,,,,yes,yes
4656,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4657,yes,yes,yes,yes,,,,,,
4662,yes,yes,yes,yes,,,,,yes,yes
4666,yes,yes,yes,yes,,,yes,yes,yes,yes
4670,,yes,yes,yes,,,,,,
4671,yes,yes,yes,yes,yes,yes,yes,,yes,yes
4672,yes,yes,yes,yes,,,,,yes,yes
4675,yes,,,,yes,,,,,
4682,,yes,yes,yes,,,,,,
4683,yes,yes,yes,yes,yes,yes,yes,yes,,
4684,yes,yes,yes,yes,,,,,,
4686,yes,,,,,,,,yes,yes
4687,yes,yes,yes,yes,,,,,,
4688,yes,yes,yes,yes,,yes,,,yes,yes
4689,,yes,yes,yes,,,,,,
4690,,yes,yes,yes,,,,,,
4692,,yes,yes,yes,,,,,,
4693,,yes,yes,yes,,,,,,
4695,yes,yes,yes,yes,,,,,yes,yes
4696,,yes,yes,yes,,,,,,
4700,yes,yes,yes,yes,,,,,yes,yes
4702,,yes,yes,yes,,,,,,
4703,yes,yes,yes,yes,,,,,,
4705,,yes,yes,yes,,,,,,
4708,,yes,yes,yes,,,,,,
4709,yes,yes,yes,yes,,,,,,
4710,,yes,yes,yes,,,,,,
4712,,yes,yes,yes,,,,,,
4716,yes,,,,,,,,yes,yes
4717,yes,,,,,,,,,
4721,yes,yes,yes,yes,,,,,,
4722,yes,yes,yes,yes,yes,yes,,,yes,yes
4724,yes,,,,yes,,,,,
4726,,yes,yes,yes,,,,,,
4731,,yes,yes,yes,,,,,,
4732,,yes,yes,yes,,,,,,
4734,yes,,,,yes,,,,,
4736,yes,yes,yes,yes,,,,,,
4737,yes,,,yes,yes,yes,,,yes,yes
4738,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4739,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4741,,yes,yes,yes,,,,,,
4742,yes,yes,yes,yes,yes,,,yes,yes,yes
4744,yes,yes,yes,yes,,,,,,
4746,,yes,yes,yes,,,,,,
4747,yes,,,,yes,,,,yes,yes
4749,yes,yes,yes,yes,,,,,yes,yes
4751,yes,yes,yes,yes,yes,yes,,,yes,yes
4752,yes,yes,yes,yes,,,,,yes,yes
4758,yes,yes,yes,yes,yes,yes,,,,
4759,yes,,,,,,,,yes,yes
4760,,,yes,yes,,,,,,
4761,,yes,yes,yes,,,,,,
4763,yes,yes,yes,yes,,,,yes,yes,yes
4770,yes,yes,yes,yes,,yes,,,yes,yes
4771,yes,yes,yes,yes,,,,,yes,yes
4773,yes,yes,yes,yes,,yes,,,yes,yes
4775,,,yes,yes,,,,,,
4776,yes,yes,yes,yes,,,,,yes,yes
4779,yes,,,,,,,,,
4780,yes,yes,yes,yes,,,,,,
4782,yes,,,,yes,,yes,yes,yes,yes
4783,yes,yes,yes,yes,,,,,yes,yes
4786,,yes,yes,yes,,,,,,
4789,yes,,,,,,,,,
4790,,yes,,yes,,,,,,
4791,yes,yes,yes,yes,,,,,yes,yes
4793,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4794,yes,yes,yes,yes,,,yes,,,
4795,yes,yes,yes,yes,yes,yes,,,yes,yes
4796,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4797,yes,yes,yes,yes,,,,,,
4799,yes,yes,yes,yes,,,,,yes,yes
4800,,yes,yes,yes,,,,,,
4801,,yes,yes,yes,,,,,,
4804,yes,yes,yes,yes,,,,,,
4807,,yes,yes,yes,,,,,,
4810,yes,yes,yes,yes,yes,,yes,,yes,yes
4813,,yes,yes,yes,,,,,,
4814,yes,,,,yes,yes,yes,,yes,yes
4815,yes,yes,yes,yes,,,,,yes,yes
4816,yes,yes,yes,yes,yes,yes,,,yes,yes
4818,yes,yes,yes,yes,,,,yes,yes,yes
4819,yes,,,,yes,,,,,
4820,yes,,,,yes,,,,,
4822,yes,yes,yes,yes,yes,yes,,,yes,yes
4825,yes,,,,,,,,,
4827,yes,,,,,,,,,
4830,yes,,,,,,yes,yes,yes,yes
4833,yes,yes,yes,yes,,,,,yes,yes
4835,yes,yes,yes,yes,,,,,yes,yes
4836,,yes,yes,yes,,,,,,
4837,,yes,yes,yes,,,,,,
4838,,yes,yes,yes,,,,,,
4841,,yes,yes,yes,,,,,,
4843,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4844,yes,yes,yes,yes,yes,,yes,,yes,yes
4848,,yes,yes,yes,,,,,,
4849,yes,yes,yes,yes,yes,yes,,,yes,yes
4850,yes,yes,yes,yes,,,,,,
4851,yes,yes,yes,yes,,,,,,
4855,yes,yes,yes,yes,,,,yes,yes,yes
4856,yes,yes,yes,yes,,,,,,
4859,,yes,yes,yes,,,,,,
4860,,yes,yes,yes,,,,,,
4863,yes,yes,yes,yes,,,,,yes,yes
4866,yes,yes,yes,yes,yes,,yes,,yes,yes
4867,yes,yes,yes,yes,yes,yes,yes,,yes,yes
4869,yes,yes,yes,yes,,yes,,,yes,yes
4871,yes,,,,,,,,yes,yes
4872,yes,yes,yes,yes,yes,yes,,,yes,yes
4873,yes,,,,yes,,,,,
4875,yes,yes,yes,yes,yes,,,,,
4879,yes,yes,yes,yes,,,,,,
4880,,yes,yes,yes,,,,,,
4882,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4883,yes,yes,yes,yes,yes,,yes,yes,,
4884,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4885,yes,yes,yes,yes,yes,,,,yes,yes
4886,,,,yes,,,,,,
4888,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4889,yes,,,,yes,,,,,
4891,yes,yes,yes,yes,yes,,,,,
4894,,yes,,yes,,,,,,
4898,,yes,yes,yes,,,,,,
4899,,yes,yes,yes,,,,,,
4903,,,,yes,,,,,,
4905,yes,yes,yes,yes,yes,yes,yes,,yes,yes
4906,,yes,yes,yes,,,,,,
4907,,yes,yes,yes,,,,,,
4910,yes,yes,yes,yes,yes,yes,,,,
4912,,yes,yes,yes,,,,,,
4913,yes,yes,yes,yes,,,,,,
4915,yes,yes,yes,yes,yes,,yes,,,
4916,yes,,,,,,,,,
4917,,yes,yes,yes,,,,,,
4918,yes,yes,yes,yes,,,,,yes,yes
4922,,yes,yes,,,,,,,
4927,yes,yes,yes,yes,yes,,,,yes,yes
4928,,yes,yes,yes,,,,,,
4929,,yes,yes,yes,,,,,,
4930,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4931,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4933,,yes,yes,yes,,,,,,
4935,yes,,,,,,,,,
4936,yes,yes,yes,yes,,,,,,
4938,,yes,,yes,,,,,,
4940,,yes,yes,yes,,,,,,
4941,yes,,,,,,,,yes,yes
4944,yes,yes,,,,,,,yes,yes
4945,yes,yes,yes,yes,yes,,,,yes,yes
4951,yes,,,,,,,,yes,yes
4954,yes,yes,yes,yes,,,,,yes,yes
4955,yes,yes,yes,yes,yes,,yes,,yes,yes
4958,yes,yes,yes,yes,,,,,,
4959,yes,,,,yes,,,,,
4965,,yes,yes,yes,,,,,,
4967,yes,yes,yes,yes,,,,yes,,
4969,yes,yes,yes,yes,,yes,,yes,yes,yes
4972,,,,yes,,,,,,
4975,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4976,,yes,yes,yes,,,,,,
4978,,yes,yes,yes,,,,,,
4979,yes,yes,yes,yes,,,,,yes,yes
4980,yes,yes,,yes,,,,,yes,yes
4981,,yes,yes,yes,,,,,,
4984,,yes,yes,yes,,,,,,
4985,yes,yes,yes,yes,,,,,yes,yes
4986,yes,yes,yes,yes,,,,,yes,yes
4988,yes,yes,yes,yes,yes,,yes,yes,yes,yes
4989,,yes,yes,yes,,,,,,
4990,yes,,,,,,,,yes,yes
4991,yes,yes,yes,yes,yes,,yes,,,
4992,yes,,,,yes,,,,,
4993,yes,yes,yes,yes,,,,,yes,yes
4996,yes,yes,yes,yes,,,,,,
4997,yes,,,,,,,,yes,yes
4998,yes,yes,yes,yes,yes,,yes,yes,yes,yes
5000,yes,yes,yes,yes,yes,,,yes,yes,yes
5003,yes,yes,yes,yes,yes,,yes,,yes,yes
5004,,yes,yes,yes,,,,,,
5009,,yes,yes,yes,,,,,,
5011,yes,yes,yes,yes,,,yes,yes,yes,yes
5012,,yes,yes,yes,,,,,,
5013,yes,,,,yes,,,,yes,yes
5014,yes,yes,yes,yes,,,,,yes,yes
5015,yes,yes,yes,yes,,,,,yes,yes
5017,yes,yes,yes,yes,,,,,,
5019,,yes,yes,yes,,,,,,
5022,yes,yes,yes,yes,yes,,yes,yes,yes,yes
5024,,yes,yes,yes,,,,,,
5026,,yes,yes,yes,,,,,,
5027,yes,,,,yes,,,,yes,yes
5030,,yes,yes,yes,,,,,,
5031,yes,yes,yes,yes,yes,,yes,,yes,yes
5032,yes,yes,yes,yes,yes,,yes,,yes,yes
5034,,yes,yes,yes,,,,,,
5035,yes,yes,yes,yes,yes,,yes,,yes,yes
5037,yes,,,,,,,,yes,yes
5038,yes,yes,yes,yes,,,,,yes,yes
5042,yes,yes,yes,yes,yes,,,,yes,yes
5044,yes,yes,yes,yes,yes,,,,,
5045,yes,yes,yes,yes,yes,yes,,,,
5049,yes,yes,yes,yes,yes,,,,yes,yes
5050,yes,yes,yes,yes,yes,,yes,yes,yes,yes
5052,,yes,,,,,,,,
5054,yes,yes,yes,yes,yes,yes,,,yes,yes
5056,yes,yes,yes,yes,,,,,yes,yes
5057,,yes,yes,yes,,,,,,
5059,,yes,yes,yes,,,,,,
5060,,yes,yes,yes,,,,,,
5061,yes,,,,yes,,,,,
5062,yes,,,,,,,,,
5063,yes,yes,yes,yes,yes,,,,,
5064,yes,yes,yes,yes,,,,,yes,yes
5067,yes,,,,yes,,,,,
5068,yes,,,,,,,,yes,yes
5069,,yes,,yes,,,,,,
5070,yes,,,,yes,,yes,yes,yes,yes
5071,,yes,yes,yes,,,,,,
5072,yes,yes,yes,yes,,,,,yes,yes
5074,yes,yes,yes,yes,,,,,yes,yes
5075,,yes,yes,yes,,,,,,
5076,yes,yes,yes,yes,yes,,yes,yes,yes,yes
5077,yes,yes,yes,yes,yes,,yes,yes,yes,yes
5078,yes,yes,yes,yes,,,,,yes,yes
5080,,yes,yes,yes,,,,,,
5082,yes,,,,yes,,,,,
5083,yes,,,,yes,,,,,
5085,yes,,,,yes,,,,,
5086,yes,yes,yes,yes,yes,,,,,
5088,yes,yes,yes,yes,,,,,,
5089,,yes,,yes,,,,,,
5090,,yes,yes,yes,,,,,,
5091,,yes,yes,yes,,,,,,
5092,,yes,yes,yes,,,,,,
5093,yes,yes,yes,yes,,,,,,
5094,yes,yes,yes,yes,,yes,,,yes,yes
5096,,yes,yes,yes,,,,,,
5097,yes,yes,yes,yes,,,,,yes,yes
5099,,yes,yes,yes,,,,,,
5101,,yes,yes,yes,,,,,,
5102,yes,yes,yes,yes,,,,,yes,yes
5103,yes,,,,,,,,yes,yes
5106,yes,yes,yes,yes,,,,,yes,yes
5108,yes,yes,yes,yes,,,,,,
5110,yes,yes,yes,yes,,,,,yes,yes
5111,,yes,yes,yes,,,,,,
5112,yes,yes,yes,yes,,,,,yes,yes
5113,yes,yes,yes,yes,,,,,,
5114,,yes,,yes,,,,,,
5116,yes,yes,yes,yes,,,,,,
5119,yes,yes,yes,yes,yes,,yes,,,
5121,,yes,yes,yes,,,,,,
5122,yes,yes,yes,yes,,,,,yes,yes
5123,,yes,,yes,,,,,,
5124,yes,yes,yes,yes,yes,,yes,yes,,
5125,,yes,yes,yes,,,,,,
5126,,yes,yes,yes,,,,,,
5127,yes,yes,yes,yes,,,,,yes,yes
5130,yes,yes,yes,yes,,yes,yes,yes,,
5132,yes,yes,yes,yes,,,,,yes,yes
5133,,,yes,yes,,,,,,
5134,yes,yes,yes,yes,yes,,,,yes,yes
5135,yes,yes,yes,yes,yes,yes,,,yes,yes
5138,,yes,yes,yes,,,,,,
5141,,yes,yes,yes,,,,,,
5142,yes,yes,yes,yes,,,,,yes,yes
5144,yes,yes,,yes,,,,,yes,yes
5146,,yes,yes,yes,,,,,,
5150,yes,yes,yes,yes,yes,yes,yes,,yes,yes
5151,,yes,yes,yes,,,,,,
5152,,yes,yes,yes,,,,,,
5160,,yes,yes,yes,,,,,,
5162,yes,,,,,,,,yes,yes
5163,,yes,yes,yes,,,,,,
5164,yes,,,,,,,,,
5165,,yes,yes,yes,,,,,,
5168,yes,,,,yes,,,,,
5170,yes,,,,,,,,yes,yes
5172,,yes,yes,yes,,,,,,
5174,,yes,,yes,,,,,,
5175,,yes,yes,yes,,,,,,
5177,yes,yes,yes,yes,,,,,,
5178,yes,yes,yes,yes,,,,,yes,yes
5180,,yes,yes,yes,,,,,,
5182,yes,yes,yes,yes,,,,,yes,yes
5185,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
5187,,yes,yes,yes,,,,,,
5189,yes,,,,yes,,,,,
